InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
545512,21586,KINGS CHOICE GIANT TUBE MATCHES,12,3/3/2011 12:00,2.1,17389,United Kingdom
561820,22971,QUEENS GUARD COFFEE MUG,1,7/29/2011 16:00,4.96,,United Kingdom
557938,21787,RAIN PONCHO RETROSPOT,5,6/23/2011 15:35,1.63,,United Kingdom
578347,85174,S/4 CACTI CANDLES,1,11/24/2011 9:26,10.79,,United Kingdom
566235,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,9/11/2011 11:17,1.25,15636,United Kingdom
571284,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,10/16/2011 14:07,1.65,14562,United Kingdom
578940,22112,CHOCOLATE HOT WATER BOTTLE,2,11/27/2011 13:18,16.67,,United Kingdom
544839,21314,SMALL GLASS HEART TRINKET POT,8,2/24/2011 10:50,2.1,14841,United Kingdom
560356,84997C,CHILDRENS CUTLERY POLKADOT BLUE,8,7/18/2011 11:41,4.15,16875,United Kingdom
580983,22996,TRAVEL CARD WALLET VINTAGE TICKET,4,12/6/2011 16:26,0.83,,United Kingdom
567636,23209,LUNCH BAG VINTAGE DOILY ,10,9/21/2011 13:48,1.65,16358,United Kingdom
568798,22992,REVOLVER WOODEN RULER ,12,9/29/2011 10:23,1.95,12615,France
549597,22570,FELTCRAFT CUSHION RABBIT,4,4/11/2011 11:23,3.75,16133,United Kingdom
577774,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,4,11/21/2011 15:57,2.1,16712,United Kingdom
581006,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,12/7/2011 8:45,2.08,14911,EIRE
C547198,21447,12 IVORY ROSE PEG PLACE SETTINGS,-1,3/21/2011 12:50,1.25,14606,United Kingdom
544684,90214H,"LETTER ""H"" BLING KEY RING",1,2/22/2011 16:32,0.83,,United Kingdom
574544,23569,TRADTIONAL ALPHABET STAMP SET,6,11/4/2011 14:49,4.95,17084,United Kingdom
544341,22776,SWEETHEART CAKESTAND 3 TIER,1,2/18/2011 9:43,9.95,13012,United Kingdom
546917,22138,BAKING SET 9 PIECE RETROSPOT ,3,3/18/2011 9:17,4.95,14911,EIRE
536544,22071,SMALL WHITE RETROSPOT MUG IN BOX ,1,12/1/2010 14:32,7.62,,United Kingdom
540957,20674,GREEN POLKADOT BOWL,5,1/12/2011 13:30,1.25,15311,United Kingdom
562688,22365,DOORMAT RESPECTABLE HOUSE,2,8/8/2011 13:53,7.95,13869,United Kingdom
560024,23300,GARDENERS KNEELING PAD CUP OF TEA ,4,7/14/2011 13:00,1.65,15005,United Kingdom
565803,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,9/7/2011 10:38,2.55,17735,United Kingdom
570167,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,10/7/2011 14:04,0.55,15615,United Kingdom
558761,23207,LUNCH BAG ALPHABET DESIGN,1,7/3/2011 12:52,1.65,15033,United Kingdom
541104,22966,GINGERBREAD MAN COOKIE CUTTER,2,1/13/2011 14:29,2.46,,United Kingdom
541428,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/18/2011 8:53,2.95,14242,United Kingdom
536982,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,98,12/3/2010 14:27,5.91,,United Kingdom
541423,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,1/17/2011 17:54,5.79,,United Kingdom
546846,21889,WOODEN BOX OF DOMINOES,2,3/17/2011 12:47,1.25,13533,United Kingdom
566270,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,9/11/2011 13:40,4.25,16523,United Kingdom
538597,22623,BOX OF VINTAGE JIGSAW BLOCKS ,2,12/13/2010 12:26,4.95,15555,United Kingdom
555347,23065,LARGE DECO JEWELLERY STAND,1,6/2/2011 12:04,12.5,14389,United Kingdom
544569,21975,PACK OF 60 DINOSAUR CAKE CASES,3,2/21/2011 12:58,0.55,16980,United Kingdom
579938,22726,ALARM CLOCK BAKELIKE GREEN,4,12/1/2011 10:18,3.75,14146,United Kingdom
538524,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,12/13/2010 9:35,2.51,,United Kingdom
560090,48111,DOORMAT 3 SMILEY CATS,1,7/14/2011 16:46,15.79,,United Kingdom
568719,17084N,FAIRY DREAMS INCENSE ,8,9/28/2011 16:19,0.42,,United Kingdom
553130,22138,BAKING SET 9 PIECE RETROSPOT ,6,5/13/2011 12:41,4.95,17398,United Kingdom
557641,22629,SPACEBOY LUNCH BOX ,1,6/21/2011 16:35,2.46,,United Kingdom
560434,22811,SET OF 6 T-LIGHTS CACTI ,1,7/18/2011 15:56,2.46,,United Kingdom
574588,23582,VINTAGE DOILY JUMBO BAG RED ,10,11/6/2011 10:30,2.08,14936,Channel Islands
556432,22178,VICTORIAN GLASS HANGING T-LIGHT,24,6/10/2011 13:59,1.25,16184,United Kingdom
536592,21830,ASSORTED CREEPY CRAWLIES,1,12/1/2010 17:06,0.85,,United Kingdom
541552,21930,JUMBO STORAGE BAG SKULLS,10,1/19/2011 11:15,1.95,15039,United Kingdom
575694,37413,ICON MUG REVOLUTIONARY,1,11/10/2011 16:38,0.39,12748,United Kingdom
549100,20734,SILVER MINI TAPE MEASURE ,1,4/6/2011 11:14,1.63,,United Kingdom
562088,22791,T-LIGHT GLASS FLUTED ANTIQUE,144,8/2/2011 12:35,1.06,13094,United Kingdom
578479,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,2,11/24/2011 12:48,0.85,15858,United Kingdom
561898,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,7/31/2011 15:25,1.45,12456,Switzerland
537154,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,4,12/5/2010 13:05,2.95,15808,United Kingdom
544656,22980,PANTRY SCRUBBING BRUSH,12,2/22/2011 13:02,1.65,17442,United Kingdom
578016,22150,3 STRIPEY MICE FELTCRAFT,9,11/22/2011 13:02,1.95,14506,United Kingdom
564223,22476,EMPIRE UNION JACK TV DINNER TRAY,3,8/24/2011 9:46,4.95,13013,United Kingdom
569231,23380,PACK OF 12 VINTAGE DOILY TISSUES,10,10/2/2011 15:18,0.39,13379,United Kingdom
580520,23182,TOILET SIGN OCCUPIED OR VACANT,2,12/4/2011 14:55,0.83,13521,United Kingdom
546007,84596F,SMALL MARSHMALLOWS PINK BOWL,3,3/8/2011 15:34,0.83,,United Kingdom
538710,22457,NATURAL SLATE HEART CHALKBOARD ,6,12/14/2010 10:48,2.95,18075,United Kingdom
556461,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,96,6/12/2011 10:15,0.72,13798,United Kingdom
559422,20712,JUMBO BAG WOODLAND ANIMALS,10,7/8/2011 12:00,2.08,12553,France
536749,22379,RECYCLING BAG RETROSPOT ,1,12/2/2010 13:49,2.1,17976,United Kingdom
561512,21931,JUMBO STORAGE BAG SUKI,2,7/27/2011 15:09,2.08,14534,United Kingdom
C538350,21166,COOK WITH WINE METAL SIGN ,-2,12/10/2010 15:01,1.69,13798,United Kingdom
580771,22346,PARTY PIZZA DISH GREEN POLKADOT,6,12/6/2011 10:58,0.19,16015,United Kingdom
554376,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,5/24/2011 11:31,2.08,15719,United Kingdom
549235,22713,CARD I LOVE LONDON ,12,4/7/2011 11:16,0.42,15530,United Kingdom
540689,22469,HEART OF WICKER SMALL,1356,1/11/2011 8:43,1.93,17450,United Kingdom
540680,20675,BLUE POLKADOT BOWL,1,1/10/2011 16:24,1.25,15311,United Kingdom
552860,22354,RETROSPOT PADDED SEAT CUSHION,8,5/11/2011 16:26,3.75,17889,United Kingdom
571441,21991,BOHEMIAN COLLAGE STATIONERY SET,5,10/17/2011 13:31,2.46,14096,United Kingdom
557473,23083,SET 6 PAPER TABLE LANTERN STARS ,6,6/20/2011 13:28,3.75,17428,United Kingdom
563262,23198,PANTRY MAGNETIC  SHOPPING LIST,12,8/15/2011 12:44,1.45,15311,United Kingdom
537871,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,12/8/2010 17:20,1.49,12748,United Kingdom
581420,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,12/8/2011 15:09,0.85,16358,United Kingdom
565967,21094,SET/6 RED SPOTTY PAPER PLATES,36,9/8/2011 11:27,0.85,14646,Netherlands
573078,22064,PINK DOUGHNUT TRINKET POT ,12,10/27/2011 14:13,1.65,12839,United Kingdom
539744,21042,RED RETROSPOT APRON ,2,12/21/2010 15:21,12.72,,United Kingdom
548522,84596G,SMALL CHOCOLATES PINK BOWL,1,3/31/2011 16:43,0.83,,United Kingdom
546759,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,8,3/16/2011 13:58,8.5,12712,Germany
579777,23211,RED ROCKING HORSE HAND PAINTED,3,11/30/2011 15:13,2.46,,United Kingdom
581439,82580,BATHROOM METAL SIGN,1,12/8/2011 16:30,1.25,,United Kingdom
574721,23176,ABC TREASURE BOOK BOX ,1,11/6/2011 14:43,2.25,17920,United Kingdom
576212,22537,MAGIC DRAWING SLATE DINOSAUR,48,11/14/2011 12:45,0.42,18082,United Kingdom
565840,84050,PINK HEART SHAPE EGG FRYING PAN,2,9/7/2011 12:02,4.13,,United Kingdom
569528,21930,JUMBO STORAGE BAG SKULLS,10,10/4/2011 14:53,2.08,16242,United Kingdom
559371,22691,DOORMAT WELCOME SUNRISE,2,7/8/2011 10:20,7.95,14264,United Kingdom
572558,23282,FOLDING BUTTERFLY MIRROR IVORY ,12,10/25/2011 8:26,0.83,14286,United Kingdom
547209,21866,UNION JACK FLAG LUGGAGE TAG,12,3/21/2011 14:44,1.25,13081,United Kingdom
568346,22107,PIZZA PLATE IN BOX,3,9/26/2011 15:28,3.29,14096,United Kingdom
575983,23284,DOORMAT KEEP CALM AND COME IN,1,11/13/2011 13:45,8.25,13379,United Kingdom
548565,23078,ICE CREAM PEN LIP GLOSS ,48,4/1/2011 10:23,1.25,16180,United Kingdom
545717,21217,RED RETROSPOT ROUND CAKE TINS,1,3/7/2011 10:15,20.79,,United Kingdom
572050,23203,JUMBO BAG VINTAGE DOILY ,4,10/20/2011 12:23,2.08,17346,United Kingdom
576093,84596F,SMALL MARSHMALLOWS PINK BOWL,16,11/14/2011 9:05,0.42,17744,United Kingdom
560870,23207,LUNCH BAG ALPHABET DESIGN,20,7/21/2011 14:34,1.65,13157,United Kingdom
576847,23489,VINTAGE BELLS GARLAND,6,11/16/2011 15:35,2.89,17017,United Kingdom
581405,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,12/8/2011 13:50,0.42,13521,United Kingdom
551891,21520,BOOZE & WOMEN GREETING CARD ,12,5/5/2011 9:53,0.42,17429,United Kingdom
539414,21623,VINTAGE UNION JACK MEMOBOARD,1,12/17/2010 13:45,9.95,16931,United Kingdom
561616,21754,HOME BUILDING BLOCK WORD,6,7/28/2011 13:02,5.95,15023,United Kingdom
581492,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2,12/9/2011 10:03,2.46,,United Kingdom
561897,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,7/31/2011 15:24,2.95,17841,United Kingdom
573393,22233,JIGSAW RABBIT AND BIRDHOUSE,12,10/30/2011 15:08,0.59,14158,United Kingdom
578946,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,11/27/2011 13:47,1.65,16005,United Kingdom
550651,84987,SET OF 36 TEATIME PAPER DOILIES,1,4/19/2011 16:52,1.45,15436,United Kingdom
548893,21770,OPEN CLOSED METAL SIGN,1,4/4/2011 15:54,9.96,,United Kingdom
548309,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1,3/30/2011 12:02,0.85,16657,United Kingdom
565441,23411, TRELLIS COAT RACK,1,9/4/2011 14:08,4.95,13240,United Kingdom
560833,22927,GREEN GIANT GARDEN THERMOMETER,2,7/21/2011 12:14,5.95,16891,United Kingdom
538903,22456,NATURAL SLATE CHALKBOARD LARGE ,3,12/15/2010 10:17,4.95,13496,United Kingdom
556106,20718,RED RETROSPOT SHOPPER BAG,5,6/8/2011 16:54,1.25,14056,United Kingdom
570191,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,10/7/2011 15:23,2.55,12778,Netherlands
540541,22822,CREAM WALL PLANTER HEART SHAPED,2,1/9/2011 15:13,5.95,15799,United Kingdom
543533,22669,RED BABY BUNTING ,1,2/9/2011 13:00,5.79,,United Kingdom
563626,22754,SMALL RED BABUSHKA NOTEBOOK ,12,8/18/2011 10:31,0.85,16187,United Kingdom
570593,90012B,BLACK DROP CRYSTAL NECKLACE,6,10/11/2011 11:38,2.95,18180,United Kingdom
549340,20774,,-11,4/8/2011 11:02,0,,United Kingdom
578433,84879,ASSORTED COLOUR BIRD ORNAMENT,160,11/24/2011 12:21,1.45,17671,United Kingdom
581192,23695,DOILY THANK YOU CARD,12,12/7/2011 17:05,0.42,15883,United Kingdom
578817,22119,PEACE WOODEN BLOCK LETTERS,1,11/25/2011 13:45,6.95,16764,United Kingdom
558638,22674,FRENCH TOILET SIGN BLUE METAL,12,7/1/2011 8:16,1.25,16317,United Kingdom
548388,21721,CANDY SHOP  STICKER SHEET,5,3/30/2011 16:52,0.85,13268,United Kingdom
550941,84927A,WAKE UP COCKEREL TILE HOOK,2,4/21/2011 15:46,2.1,17109,United Kingdom
547565,22085,PAPER CHAIN KIT SKULLS ,12,3/24/2011 9:21,2.95,13035,United Kingdom
555406,21500,PINK POLKADOT WRAP ,25,6/2/2011 19:50,0.42,17231,United Kingdom
562378,22153,ANGEL DECORATION STARS ON DRESS,96,8/4/2011 15:07,0.42,15046,United Kingdom
552888,22558,CLOTHES PEGS RETROSPOT PACK 24 ,96,5/12/2011 10:23,1.45,15061,United Kingdom
566408,23267,SET OF 4 SANTA PLACE SETTINGS,3,9/12/2011 13:43,1.25,16984,United Kingdom
539958,22694,WICKER STAR ,1,12/23/2010 13:26,4.21,,United Kingdom
557671,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,6/22/2011 10:11,9.95,13849,United Kingdom
548893,22183,CAKE STAND VICTORIAN FILIGREE MED,8,4/4/2011 15:54,5.79,,United Kingdom
570229,23324,RUSTIC STRAWBERRY JAM POT LARGE ,2,10/9/2011 13:30,2.08,15756,United Kingdom
578531,22534,MAGIC DRAWING SLATE SPACEBOY ,1,11/24/2011 14:40,0.42,17364,United Kingdom
568392,85032B,BLOSSOM IMAGES GIFT WRAP SET,12,9/27/2011 10:08,0.65,14272,United Kingdom
567720,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4,9/22/2011 10:37,4.25,14911,EIRE
573420,23437, 50'S CHRISTMAS GIFT BAG LARGE,12,10/31/2011 9:48,1.25,18223,United Kingdom
576899,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,4,11/17/2011 8:49,4.25,14911,EIRE
546896,22246,MAGIC GARDEN FELT GARLAND ,1,3/17/2011 18:24,4.13,,United Kingdom
543171,22673,FRENCH GARDEN SIGN BLUE METAL,1,2/4/2011 9:11,3.29,,United Kingdom
570239,22083,PAPER CHAIN KIT RETROSPOT,3,10/9/2011 15:04,2.95,16518,United Kingdom
565644,85152,HAND OVER THE CHOCOLATE   SIGN ,24,9/5/2011 15:56,2.1,15491,United Kingdom
544186,35915C,PEACH KNITTED HEN ,5,2/16/2011 15:56,0.83,,United Kingdom
541709,22654,DELUXE SEWING KIT ,3,1/21/2011 11:09,5.95,17504,United Kingdom
559055,90209B,GREEN ENAMEL+GLASS HAIR COMB,3,7/5/2011 17:09,2.07,,United Kingdom
561325,22094,RED RETROSPOT TISSUE BOX,2,7/26/2011 13:46,0.39,17596,United Kingdom
569026,85099F,JUMBO BAG STRAWBERRY,10,9/30/2011 10:18,2.08,16101,United Kingdom
549734,21466,RED FLOWER CROCHET FOOD COVER,1,4/11/2011 17:12,3.75,16409,United Kingdom
554514,21894,POTTING SHED SEED ENVELOPES,2,5/24/2011 15:58,2.46,,United Kingdom
576069,21616,4 PEAR BOTANICAL DINNER CANDLES,1,11/13/2011 15:57,1.25,13603,United Kingdom
C569985,22960,JAM MAKING SET WITH JARS,-6,10/6/2011 19:51,4.25,15365,United Kingdom
557938,23348,CHILDRENS TOY COOKING UTENSIL SET,2,6/23/2011 15:35,4.13,,United Kingdom
537065,84678,CLASSICAL ROSE SMALL VASE,6,12/5/2010 11:57,2.55,12567,France
564198,23128,FELTCRAFT BOY JEAN-PAUL KIT,3,8/23/2011 17:18,4.95,14418,United Kingdom
548968,48138,DOORMAT UNION FLAG,30,4/5/2011 10:58,6.75,12744,Singapore
548257,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,3/30/2011 10:54,1.25,13802,United Kingdom
C560420,M,Manual,-1,7/18/2011 15:11,1592.49,15369,United Kingdom
562843,84616,SILVER ROCCOCO CHANDELIER,1,8/9/2011 17:37,58.29,,United Kingdom
564818,21458,2 PICTURE BOOK EGGS EASTER BUNNY,1,8/30/2011 12:10,2.46,,United Kingdom
C559303,23168,CLASSIC CAFE SUGAR DISPENSER,-2,7/7/2011 12:49,1.25,13510,United Kingdom
542107,22382,LUNCH BAG SPACEBOY DESIGN ,1,1/25/2011 13:38,1.65,16222,United Kingdom
547205,48173C,DOORMAT BLACK FLOCK ,2,3/21/2011 14:00,7.95,16558,United Kingdom
552039,21224,SET/4 SKULL BADGES,20,5/6/2011 8:10,1.25,13081,United Kingdom
C542089,22301,COFFEE MUG CAT + BIRD DESIGN,-3,1/25/2011 12:39,2.55,12681,France
549571,84978,HANGING HEART JAR T-LIGHT HOLDER,12,4/10/2011 15:25,1.25,15655,United Kingdom
580136,23103,JINGLE BELL HEART DECORATION,4,12/1/2011 19:42,1.65,17841,United Kingdom
541206,21507,"ELEPHANT, BIRTHDAY CARD, ",144,1/14/2011 12:24,0.36,14646,Netherlands
537793,22383,LUNCH BAG SUKI  DESIGN ,3,12/8/2010 12:57,1.65,15032,United Kingdom
557297,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,6/19/2011 13:54,3.75,12421,Spain
541493,22355,CHARLOTTE BAG SUKI DESIGN,78,1/18/2011 14:29,2.46,,United Kingdom
548497,22692,DOORMAT WELCOME TO OUR HOME,4,3/31/2011 13:43,7.95,13089,United Kingdom
560245,23321,SMALL WHITE HEART OF WICKER,2,7/17/2011 12:15,1.65,,Switzerland
540530,22567,20 DOLLY PEGS RETROSPOT,12,1/9/2011 14:02,1.25,14755,United Kingdom
558777,22703,PINK CAT BOWL,1,7/4/2011 10:23,1.63,,United Kingdom
562161,35648,VINTAGE BEAD PINK PURSE ,4,8/3/2011 11:58,0.83,17841,United Kingdom
553206,20726,LUNCH BAG WOODLAND,10,5/16/2011 8:16,1.65,14156,EIRE
559342,90049,IVORY GOLD METAL BAG CHARM,3,7/7/2011 16:59,4.95,14493,United Kingdom
577078,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,11/17/2011 15:17,1.46,,United Kingdom
562207,POST,POSTAGE,9,8/3/2011 12:56,15,12643,France
565366,23355,HOT WATER BOTTLE KEEP CALM,4,9/2/2011 14:56,4.95,17091,United Kingdom
537612,22113,GREY HEART HOT WATER BOTTLE,4,12/7/2010 13:28,3.75,13769,United Kingdom
575726,21819,GLITTER CHRISTMAS STAR ,5,11/10/2011 19:12,0.39,16791,United Kingdom
548160,22808,SET OF 6 T-LIGHTS EASTER CHICKS,24,3/29/2011 13:33,2.95,16253,United Kingdom
580729,22464,HANGING METAL HEART LANTERN,2,12/5/2011 17:24,3.29,,United Kingdom
546422,84406B,CREAM CUPID HEARTS COAT HANGER,1,3/13/2011 11:38,4.15,15547,United Kingdom
570731,23251,VINTAGE RED ENAMEL TRIM MUG ,12,10/12/2011 11:33,1.25,15038,United Kingdom
539837,22414,DOORMAT NEIGHBOURHOOD WITCH ,2,12/22/2010 13:48,7.95,14532,United Kingdom
579555,84992,72 SWEETHEART FAIRY CAKE CASES,1,11/30/2011 11:08,0.55,16241,United Kingdom
571697,21988,PACK OF 6 SKULL PAPER PLATES,12,10/18/2011 14:49,0.85,12759,Netherlands
542780,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2/1/2011 9:38,2.55,17675,United Kingdom
580893,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,12/6/2011 12:38,1.25,17290,United Kingdom
575757,84375,SET OF 20 KIDS COOKIE CUTTERS,6,11/11/2011 10:49,2.1,17295,United Kingdom
560145,22467,GUMBALL COAT RACK,6,7/15/2011 11:04,2.55,13381,United Kingdom
547684,22729,ALARM CLOCK BAKELIKE ORANGE,12,3/24/2011 14:46,3.75,12408,Belgium
569136,79191C,RETRO PLASTIC ELEPHANT TRAY,2,9/30/2011 14:41,0.85,15834,United Kingdom
540826,22629,SPACEBOY LUNCH BOX ,12,1/11/2011 14:00,1.95,13102,United Kingdom
572517,23347,I LOVE LONDON BEAKER,1,10/24/2011 14:47,1.25,15068,United Kingdom
552315,22712,CARD DOLLY GIRL ,12,5/8/2011 16:10,0.42,12700,France
550470,84988,SET OF 72 PINK HEART PAPER DOILIES,1,4/18/2011 13:49,2.92,,United Kingdom
544790,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,6,2/23/2011 12:27,0.85,16940,United Kingdom
537242,21982,PACK OF 12 SUKI TISSUES ,24,12/6/2010 10:19,0.29,14748,United Kingdom
566408,85150,LADIES & GENTLEMEN METAL SIGN,12,9/12/2011 13:43,2.55,16984,United Kingdom
578469,23158,SET OF 5 LUCKY CAT MAGNETS ,12,11/24/2011 12:36,2.08,12471,Germany
545163,22432,WATERING CAN PINK BUNNY,6,2/28/2011 13:39,1.95,16607,United Kingdom
578977,90023,FILIGREE DIAMANTE EARRINGS,2,11/27/2011 15:18,4.25,17231,United Kingdom
561214,23344,JUMBO BAG 50'S CHRISTMAS ,2,7/25/2011 17:00,4.13,,United Kingdom
569000,21136,PAINTED METAL PEARS ASSORTED,16,9/29/2011 17:36,1.69,17015,United Kingdom
539484,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/19/2010 15:44,2.55,15640,United Kingdom
575956,23203,JUMBO BAG VINTAGE DOILY ,1,11/13/2011 12:17,2.08,14487,United Kingdom
547684,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,12,3/24/2011 14:46,2.55,12408,Belgium
548555,22168,ORGANISER WOOD ANTIQUE WHITE ,2,4/1/2011 9:21,8.5,13758,United Kingdom
553856,22312,OFFICE MUG WARMER POLKADOT,1,5/19/2011 13:28,2.95,16813,United Kingdom
567024,22197,POPCORN HOLDER,26,9/16/2011 11:23,1.63,,United Kingdom
557306,23050,RECYCLED ACAPULCO MAT GREEN,6,6/19/2011 14:47,8.25,18062,United Kingdom
539421,51014L,"FEATHER PEN,LIGHT PINK",12,12/17/2010 14:21,0.85,14016,EIRE
540352,90003E,GREEN PAIR HEART HAIR SLIDES,1,1/6/2011 14:27,3.81,,United Kingdom
551276,85141,JARDIN ETCHED GLASS FRUITBOWL,1,4/27/2011 13:06,3.95,16016,United Kingdom
C556643,21452,TOADSTOOL MONEY BOX,-1,6/13/2011 15:48,2.95,17841,United Kingdom
578262,22951,60 CAKE CASES DOLLY GIRL DESIGN,4,11/23/2011 13:27,0.55,18283,United Kingdom
547058,84818,DANISH ROSE PHOTO FRAME,6,3/20/2011 12:44,2.55,14232,United Kingdom
564825,23295,SET OF 12 MINI LOAF BAKING CASES,2,8/30/2011 12:26,2.46,,United Kingdom
541213,22035,VINTAGE CARAVAN GREETING CARD ,12,1/14/2011 13:28,0.42,15033,United Kingdom
549978,20750,RED RETROSPOT MINI CASES,2,4/13/2011 15:00,7.95,14834,United Kingdom
577985,21537,RED RETROSPOT PUDDING BOWL,4,11/22/2011 12:25,4.25,15116,United Kingdom
561371,15058B,PINK POLKADOT GARDEN PARASOL,2,7/26/2011 16:25,10.79,,United Kingdom
579541,22730,ALARM CLOCK BAKELIKE IVORY,2,11/30/2011 10:12,3.75,14653,United Kingdom
541631,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,1/20/2011 10:48,2.55,12637,France
577150,21212,PACK OF 72 RETROSPOT CAKE CASES,35,11/18/2011 9:48,2.08,,United Kingdom
551558,22760,"TRAY, BREAKFAST IN BED",1,5/3/2011 10:41,12.75,17841,United Kingdom
556090,79066k,RETRO MOD TRAY,1,6/8/2011 15:25,1.63,,United Kingdom
551174,79302M,"ART LIGHTS,FUNK MONKEY",1,4/26/2011 17:02,5.79,,United Kingdom
569022,23031,DRAWER KNOB CRACKLE GLAZE PINK,12,9/30/2011 9:45,1.65,17725,United Kingdom
555278,20616,CHERRY BLOSSOM PASSPORT COVER,1,6/1/2011 17:33,1.63,,United Kingdom
536982,22356,CHARLOTTE BAG PINK POLKADOT,48,12/3/2010 14:27,2.51,,United Kingdom
551869,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,5,5/4/2011 16:36,2.95,16767,United Kingdom
551339,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,4/27/2011 17:18,4.96,,United Kingdom
571653,23082,SET 6 PAPER TABLE LANTERN HEARTS ,12,10/18/2011 12:17,3.29,14298,United Kingdom
550470,21676,FLOWERS  STICKERS,2,4/18/2011 13:49,1.63,,United Kingdom
551440,20723,STRAWBERRY CHARLOTTE BAG,1,4/28/2011 15:29,0.85,15311,United Kingdom
577482,21136,PAINTED METAL PEARS ASSORTED,8,11/20/2011 11:43,1.69,16762,United Kingdom
565766,21231,SWEETHEART CERAMIC TRINKET BOX,1,9/6/2011 14:23,1.25,17841,United Kingdom
555150,22902,TOTE BAG I LOVE LONDON,2,5/31/2011 15:53,4.13,,United Kingdom
545345,22794,SWEETHEART WIRE MAGAZINE RACK,2,3/2/2011 9:33,7.95,14180,United Kingdom
565857,23078,ICE CREAM PEN LIP GLOSS ,24,9/7/2011 14:13,1.25,14911,EIRE
568186,23412,HEART MIRROR ANTIQUE WHITE,1,9/25/2011 14:08,7.5,17837,United Kingdom
550740,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,4/20/2011 11:33,4.13,,United Kingdom
560434,21718,RED METAL BEACH SPADE ,2,7/18/2011 15:56,2.46,,United Kingdom
575612,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,11/10/2011 12:47,3.75,17416,United Kingdom
540261,22178,VICTORIAN GLASS HANGING T-LIGHT,96,1/6/2011 9:57,1.06,13089,United Kingdom
574062,23356,LOVE HOT WATER BOTTLE,6,11/2/2011 14:30,5.95,17675,United Kingdom
538356,22903,CALENDAR FAMILY FAVOURITES,40,12/10/2010 15:56,2.95,14062,United Kingdom
570872,22571,ROCKING HORSE RED CHRISTMAS ,2,10/12/2011 16:40,1.63,,United Kingdom
569637,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,10/5/2011 12:14,0.83,15757,United Kingdom
577107,22465,HANGING METAL STAR LANTERN,12,11/17/2011 17:30,1.65,16558,United Kingdom
567656,20723,STRAWBERRY CHARLOTTE BAG,3,9/21/2011 14:40,1.63,14096,United Kingdom
562528,16161P,WRAP ENGLISH ROSE ,25,8/5/2011 13:52,0.42,12610,Italy
536621,22492,MINI PAINT SET VINTAGE ,72,12/2/2010 10:35,0.65,13108,United Kingdom
540355,22731,3D CHRISTMAS STAMPS STICKERS ,2,1/6/2011 15:11,1.66,,United Kingdom
547897,22548,HEADS AND TAILS SPORTING FUN,12,3/28/2011 11:36,1.25,12792,Portugal
566711,21578,,-31,9/14/2011 12:03,0,,United Kingdom
551834,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/4/2011 13:13,2.95,16610,United Kingdom
569416,22487,WHITE WOOD GARDEN PLANT LADDER,1,10/4/2011 10:15,9.95,13801,United Kingdom
549309,22418,10 COLOUR SPACEBOY PEN,24,4/8/2011 9:15,0.85,15114,United Kingdom
